id_inequality,rb_id,rb_name,province_id,s_industry,s_prot,s_german,longitud,latitud,slope_km,soil_suitability,mean_temp,mean_preci,dist_100km,log_distance_carbon_c,NAME,county_name,uni_dummy,min_distance_uni,prov_cap_dummy,BER_dummy,density
55.0,7.0,Danzig,2.0,10.433545940355112,37.29276832928397,45.75982015615905,18.1119522996,54.0582823305,0.067,2.2,7.214,52.864,0.454,5.72015279722419,BERENT,Berent,0,0.6157759684157983,0,0,22.392156862745097
56.0,7.0,Danzig,2.0,6.8353350397059796,21.504914795896468,31.10772454519478,18.0503496675,54.2898492274,0.075,1.384615384615385,6.982,55.759,0.53,5.657246536426433,KARTHAUS,Karthaus,0,0.6120084506926513,0,0,22.392156862745097
57.0,7.0,Danzig,2.0,20.28182982767883,28.065563128854272,47.72750443488367,18.2239508266,54.5321397074,0.061,1.1875,7.388,55.381,0.512,5.553782263759344,NEUSTADT,Neustadt Westpreussen,0,0.47765849315404885,0,0,22.392156862745097
58.0,7.0,Danzig,2.0,7.7962210842309725,20.332981768871477,31.174651015228427,18.31738837,54.7149278196,0.043,1.785714285714286,7.795,52.858,0.58,5.475574519970833,PUTZIG,Putzig,0,0.5095518712208643,0,0,22.392156862745097
59.0,22.0,Marienwerder,2.0,16.292550567340896,32.42259150765187,63.52491685220307,19.1413115505,53.9188624391,0.047,1.5,7.708,52.741,0.144,5.659531002647797,STUHM,Stuhm,0,0.6379976702024762,0,0,22.392156862745097
60.0,22.0,Marienwerder,2.0,17.073170731707318,51.51258293631076,64.23254908421069,18.8760366932,53.7435747109,0.047,1.727272727272727,7.767,50.209,0.006,5.742141102386087,MARIENWERDER,Marienwerder,0,0.6324646750174439,0,0,22.392156862745097
61.0,22.0,Marienwerder,2.0,16.466518984882047,84.43629697525206,93.05974885098364,19.4062072276,53.6646621792,0.057,1.5,7.467,52.482,0.106,5.7299665194314215,ROSENBERG,Rosenberg Westpreussen,0,1.0048668988958294,0,0,22.392156862745097
62.0,22.0,Marienwerder,2.0,12.51360174102285,16.8233480698545,19.878935949094753,19.6379616496,53.4501488934,0.063,1.842105263157895,7.42,51.229,0.3,5.646269974142022,LOBAU,Loebau Marienwerder,0,1.3206431902929565,0,0,22.392156862745097
63.0,22.0,Marienwerder,2.0,13.260200153964588,29.4905217083454,34.77980178671133,19.4941812626,53.2772207094,0.06,1.590909090909091,7.571,49.008,0.487,5.588082765673031,STRASBURG,Strasburg,0,1.349335252831631,0,0,22.392156862745097
64.0,22.0,Marienwerder,2.0,13.300796057619408,44.00072718458369,42.58568349825041,18.9561928264,53.2198086123,0.054,2.416666666666667,7.736,46.985,0.298,5.613818945621222,BRIESEN,Briesen,0,1.1567962420673974,0,0,22.392156862745097
66.0,22.0,Marienwerder,2.0,30.535046020026297,49.68308564258983,77.11152353635904,18.6043329943,53.0157248951,0.048,1.91449319556356,8.316,44.091,0.019,5.581653256428231,THORN,Thorn Stadt,0,1.32362642840329,0,0,22.392156862745097
67.0,22.0,Marienwerder,2.0,14.319683882924783,42.57126961916482,48.403936157446296,18.5845886073,53.0830485474,0.05,2.375,7.991,44.789,0.053,5.607920602291501,THORN,Thorn Land,0,1.2574031432997268,0,0,22.392156862745097
68.0,22.0,Marienwerder,2.0,14.033841097837191,41.402864047614294,46.927979339359354,18.5002782497,53.2865278374,0.051,2.0,7.907,45.948,0.086,5.686684251984499,KULM,Kulm,0,1.0637609386248685,0,0,22.392156862745097
70.0,22.0,Marienwerder,2.0,36.452095808383234,63.21884686918785,89.02435298071929,18.7732545425,53.4813395113,0.043,2.0,8.102,46.795,0.014,5.722700824026386,GRAUDENZ,Graudenz Stadt,0,0.86421571726669,0,0,22.392156862745097
71.0,22.0,Marienwerder,2.0,11.4626893411393,51.68995042812078,59.42775458340896,18.9796169825,53.4811776972,0.053,1.75,7.694,48.74,0.142,5.704455813014343,GRAUDENZ,Graudenz Land,0,0.9144886773984088,0,0,22.392156862745097
72.0,22.0,Marienwerder,2.0,13.921935403416885,40.03477795612627,46.30441345166938,18.3699231621,53.513192375,0.051,2.212121212121212,7.766,47.814,0.157,5.747988241665578,SCHWETZ,Schwetz,0,0.8746305102707572,0,0,22.392156862745097
73.0,22.0,Marienwerder,2.0,10.920621646107742,20.868310211775796,35.91284748309542,17.9267079175,53.5949289745,0.06,2.529411764705882,7.612,47.476,0.421,5.733909890991262,TUCHEL,Tuchel,0,1.0443989419319726,0,0,22.392156862745097
74.0,22.0,Marienwerder,2.0,16.976837060702877,18.092368532554964,46.338348978464936,17.7396915365,53.8118345976,0.065,2.142857142857143,7.396,48.348,0.677,5.79126870563259,KONITZ,Konitz,0,1.0605718825135917,0,0,22.392156862745097
75.0,22.0,Marienwerder,2.0,12.604473319121578,50.94331194067633,85.72725759341374,17.1991993579,53.7875345254,0.067,2.159090909090909,7.492,49.567,0.766,5.753149984683209,SCHLOCHAU,Schlochau,0,1.56154992596072,0,0,22.392156862745097
76.0,22.0,Marienwerder,2.0,11.835810422912548,55.75983580493163,74.52548971894392,17.2664424457,53.4130402829,0.061,1.413793103448276,7.832,46.298,0.356,5.619601499372208,FLATOW,Flatow,0,1.673051423742834,0,0,22.392156862745097
77.0,22.0,Marienwerder,2.0,17.723695522782883,56.33945514779196,99.53589060723574,16.4165320694,53.2756188707,0.06,1.925,8.169,49.845,0.286,5.497154067413943,DEUTSCH KRONE,Deutsch Krone,0,2.2450705090412852,0,0,22.392156862745097
78.0,4.0,Berlin,13.0,54.07537525419169,81.5503822075194,98.40183011020474,13.4049710247,52.5190992851,0.045,6.5,9.714,47.607,0.005,4.524796066001725,BERLIN,Berlin,1,0.0,1,1,32.182064263872874
79.0,29.0,Potsdam,3.0,18.568362967504598,91.05174698600472,98.12605325244354,13.8960728487,53.3962971365,0.046,1.142857142857143,8.42,41.998,0.412,5.264307596668161,PRENZLAU,Prenzlau,0,0.6930398689117425,0,0,32.182064263872874
80.0,29.0,Potsdam,3.0,35.93258345690622,92.62483796699364,99.08381404818459,13.4911259012,53.1336321418,0.05,1.769230769230769,8.468,46.402,0.137,5.054149965938598,TEMPLIN,Templin,0,0.6205427420481168,0,0,32.182064263872874
81.0,29.0,Potsdam,3.0,24.60525935975522,93.97770196173998,99.02410310428155,13.9789829402,53.0366074877,0.046,1.96,8.683,45.08,0.139,5.038976498304158,ANGERMUNDE,Angermuende,0,0.7728547204321569,0,0,32.182064263872874
83.0,29.0,Potsdam,3.0,37.345190786681584,94.01210968580799,99.38164460837491,13.9143272494,52.7066858618,0.049,2.833333333333333,8.8,49.61,0.095,4.7655271013376685,OBERBARNIM,Oberbarnim,0,0.5428005963506867,0,0,32.182064263872874
85.0,29.0,Potsdam,3.0,49.07639766788053,87.96175996839291,98.95606176947359,13.535225192,52.6678188889,0.047,3.333333333333333,8.966,48.14,0.183,4.707879687355305,NIEDERBARNIM,Niederbarnim,0,0.1976958994350832,0,1,32.182064263872874
86.0,29.0,Potsdam,3.0,41.282592186313394,79.13412075377968,97.51564934893426,13.2901351589,52.5006136585,0.046,9.0,9.427,47.604,0.039,4.462912830736336,CHARLOTTENBURG,Charlottenburg,0,0.11631420577397288,0,1,32.182064263872874
87.0,29.0,Potsdam,3.0,65.12062499188912,84.78648399209403,99.19267434916281,13.4429519832,52.4614625342,0.043,3.250915435525014,9.576,46.962,0.045,4.4661776273422005,RIXDORF,Rixdorf,0,0.06902570726104033,0,1,32.182064263872874
88.0,29.0,Potsdam,3.0,37.83280392723072,80.56161506280992,98.59059563740912,13.3470055726,52.4627447605,0.046,9.0,9.549,47.734,0.073,4.441281133215844,SCHONEBURG,Schoeneberg,0,0.08084445608728469,0,0,32.182064263872874
91.0,29.0,Potsdam,3.0,43.17129569756194,87.35058344907533,98.98801955352049,13.435888314,52.2811336662,0.046,3.935483870967742,9.061,45.771,0.19,4.214831730475006,WILMERSDORF,Wilmersdorf,0,0.2399656528674871,0,0,32.182064263872874
92.0,29.0,Potsdam,3.0,27.18210361067504,96.30305704886464,99.64344979145177,14.0038599914,52.2153324172,0.047,3.36,9.084,45.327,0.013,4.194863840560061,BEESKOW-STORKOW,Beeskow-Storkow,0,0.6715223782337916,0,0,32.182064263872874
93.0,29.0,Potsdam,3.0,32.56316130425394,95.36800526662277,99.68819348858115,13.2579508851,52.0092082169,0.053,2.5,8.97,46.405,0.326,3.559963935469954,JUTERBOG-LUCKENWALDE,Jueterbog-Luckenwalde,0,0.5306635684481635,0,0,32.182064263872874
94.0,29.0,Potsdam,3.0,27.99463932438469,97.42092842060096,99.74705831297814,12.7350965142,52.2165598849,0.052,2.861111111111111,8.974,46.965,0.217,3.800631708135134,ZAUCH-BELZIG,Zauch-Belzig,0,0.7350251345981226,0,0,32.182064263872874
95.0,29.0,Potsdam,3.0,32.02030760041809,89.87356007904503,99.3962806876714,13.0556304286,52.3983267424,0.043,3.0,9.412,45.513,0.002,4.2449598784632565,POTSDAM,Potsdam,0,0.36962800104121596,1,1,32.182064263872874
96.0,29.0,Potsdam,3.0,57.63598326359832,85.86883507159271,98.5483622943257,13.1695594854,52.5506110336,0.045,3.0,9.528,45.755,0.034,4.481273838672109,SPANDAU,Spandau,0,0.23751122737488117,0,1,32.182064263872874
97.0,29.0,Potsdam,3.0,29.332159753548243,91.7633845001872,98.99823459375128,12.9820376088,52.6348156745,0.044,3.173913043478261,9.067,44.795,0.158,4.537451054642521,OSTHAVELLAND,Osthavelland,0,0.43847800065751763,0,0,32.182064263872874
98.0,29.0,Potsdam,3.0,52.55209329000191,91.46002425599403,98.66598984771574,12.528513242,52.4227575364,0.042,3.0,9.448,46.515,0.009,4.1353744700199435,BRANDENBURG,Brandenburg,0,0.8817369093998351,0,0,32.182064263872874
99.0,29.0,Potsdam,3.0,38.19116015647808,94.26752555495071,98.71150219987429,12.5481526638,52.6082844788,0.043,2.6,9.222,45.544,0.138,4.358825539358507,WESTHAVELLAND,Westhavelland,0,0.8614474460758882,0,0,32.182064263872874
100.0,29.0,Potsdam,3.0,20.136436946950877,94.87126752959625,99.16407315002958,12.8465616068,52.9506849469,0.047,2.878787878787879,8.736,45.883,0.28,4.7903370718908205,RUPPIN,Ruppin,0,0.7057529748224664,0,0,32.182064263872874
101.0,29.0,Potsdam,3.0,17.60100219229565,96.58316692117937,99.21023722573558,12.3383803953,53.110993312,0.05,3.365853658536585,8.833,49.097,0.321,4.700094863160551,OSTPRIGNITZ,Ostprignitz,0,0.9975324437390141,0,0,32.182064263872874
102.0,29.0,Potsdam,3.0,26.10954855317729,96.38514260446607,99.3514696115329,11.8235831577,53.0698843147,0.044,2.48,9.118,49.327,0.104,4.483924528529404,WESTPRIGNITZ,Westprignitz,0,1.066965485528879,0,0,32.182064263872874
103.0,10.0,Frankfurt,3.0,28.435102335763318,95.76261303762443,99.5148893275652,14.4465116862,52.8246128601,0.045,2.0,8.78,42.503,0.104,4.9450154323769695,KONIGSBERG,Koenigsberg Neumark,0,1.0854241079260842,0,0,32.182064263872874
104.0,10.0,Frankfurt,3.0,19.20125909895731,95.47734347976478,99.49867233138609,15.026986383,52.9489051471,0.051,2.428571428571428,8.585,44.825,0.323,5.145381826181579,SOLDIN,Soldin,0,1.677994905108667,0,0,32.182064263872874
105.0,10.0,Frankfurt,3.0,18.218199142448785,95.18072289156626,98.84649931451803,15.700066015,53.1473372846,0.053,1.75,8.522,49.221,0.323,5.362463075092781,ARNSWALDE,Arnswalde,0,2.296999832353912,0,0,32.182064263872874
106.0,10.0,Frankfurt,3.0,20.18843498273878,95.95568179680592,99.49721380211642,15.6951022705,52.8637381734,0.048,2.045454545454545,8.676,46.085,0.046,5.2117843819960985,FRIEDEBERG,Friedeberg,0,2.19869661145543,0,0,32.182064263872874
107.0,10.0,Frankfurt,3.0,27.95800909659201,92.7710843373494,99.56482104486358,15.1537558215,52.737044173,0.045,2.363636363636364,8.776,43.743,0.075,5.064701149875208,LANDSBERG,Landsberg Stadt Brandenburg,0,1.7623133205195283,0,0,32.182064263872874
110.0,10.0,Frankfurt,3.0,26.37662260684014,94.12097585513078,98.94006847442054,14.3156629873,52.4609530864,0.046,3.107142857142857,9.05,43.052,0.16,4.607195682259478,LEBUS,Lebus,0,0.9125463446683123,0,0,32.182064263872874
111.0,10.0,Frankfurt,3.0,45.469620589015655,90.38475621365907,99.41634870335639,14.5513818417,52.3667492969,0.047,1.586170333303132,9.26,42.969,0.0,4.609800540409823,FRANKFURT,Frankfurt Oder,0,1.1564896368922408,0,0,32.182064263872874
112.0,10.0,Frankfurt,3.0,18.853959087396806,97.49017648261294,99.67520668665395,14.8169088245,52.3488442222,0.05,2.0,8.905,45.679,0.134,4.713890710667234,WESTSTERNBERG,Weststernberg,0,1.4221656503189593,0,0,32.182064263872874
113.0,10.0,Frankfurt,3.0,17.032499574612896,96.50978796509789,99.58881235650178,15.1283291066,52.4789381184,0.054,1.909090909090909,8.725,45.305,0.174,4.877980499163404,OSTSTERNBERG,Oststernberg,0,1.7238259766463533,0,0,32.182064263872874
114.0,10.0,Frankfurt,3.0,24.385998107852412,82.2618899013856,98.49573140699393,15.5391649571,52.1925825873,0.054,2.222222222222222,8.678,46.68,0.167,4.701297843812936,ZULLICHAU-SCHWIEBUS,Zuellichau-Schwiebus,0,1.8380361161351413,0,0,32.182064263872874
115.0,10.0,Frankfurt,3.0,22.35746316463805,97.22631896493932,99.75592101940849,15.1080900927,52.0590020431,0.051,2.464285714285714,8.862,48.191,0.011,4.451207135456073,KROSSEN,Krossen,0,1.7007527740087973,0,0,32.182064263872874
117.0,10.0,Frankfurt,3.0,61.7028217256565,93.73202394216568,99.63770303725622,14.7213659648,51.9679288929,0.046,2.758714124770445,9.157,49.218,0.101,4.275609686702546,GUBEN,Guben Stadt,0,1.344373348441873,0,0,32.182064263872874
118.0,10.0,Frankfurt,3.0,22.16950788034738,94.23423423423424,98.02032925050361,14.6916750492,52.0085989052,0.05,1.947368421052632,9.017,48.63,0.066,4.3375315657446745,GUBEN,Guben Land,0,1.3513297883694118,0,0,32.182064263872874
119.0,10.0,Frankfurt,3.0,16.483623761409675,98.21413115605435,99.63811105837685,14.1945824972,52.0083281613,0.05,2.666666666666667,9.071,46.151,0.097,3.9989797769396227,LUBBEN,Luebben,0,0.9404113027880578,0,0,32.182064263872874
120.0,10.0,Frankfurt,3.0,30.115401126234186,96.38711941265386,99.28037313985341,13.6782392873,51.7617027455,0.056,3.04,8.935,48.09,0.32,2.4171812266944723,LUCKAU,Luckau,0,0.713347356624939,0,0,32.182064263872874
121.0,10.0,Frankfurt,3.0,42.120987539950896,86.03503708498243,91.66032181107559,14.0132032601,51.6688877322,0.056,2.894736842105263,9.134,49.689,0.403,3.2662037041262986,KALAU,Kalau,0,0.6763741595356385,0,0,32.182064263872874
123.0,10.0,Frankfurt,3.0,55.12411121045685,91.91044960220381,97.73409287421799,14.3089014352,51.7537093594,0.053,2.761713666405363,9.37,48.0,0.389,3.866707899933089,KOTTBUS,Kottbus Stadt,0,0.9052724596177173,0,0,32.182064263872874
124.0,10.0,Frankfurt,3.0,21.37026629198448,98.62228421837081,44.01934107957052,14.363660463,51.8004377359,0.051,3.357142857142857,9.177,48.237,0.35,3.965999872914404,KOTTBUS,Kottbus Land,0,0.9761518852401319,0,0,32.182064263872874
125.0,10.0,Frankfurt,3.0,72.74146003121207,90.94907749077491,99.69758378799688,14.6590810535,51.7499128649,0.051,2.282508377976911,9.171,51.531,0.348,3.87076293418911,FORST,Forst,0,1.1560423362902525,0,0,32.182064263872874
126.0,10.0,Frankfurt,3.0,42.1016171281363,93.02574374615892,99.38973344818801,14.9193564789,51.7026868782,0.06,1.91304347826087,8.868,51.985,0.381,3.785107189514353,SORAU,Sorau,0,1.3489574993022457,0,0,32.182064263872874
127.0,10.0,Frankfurt,3.0,54.82328837288715,91.99041443473358,94.27631132523581,14.38986517,51.5913954254,0.063,3.0,9.078,52.065,0.575,3.46959455960221,SPREMBERG,Spremberg,0,0.8465560958596681,0,0,32.182064263872874
128.0,33.0,Stettin,4.0,19.974554707379134,95.98496148423612,99.16822624246205,13.1396668397,53.7996208743,0.043,1.526315789473684,8.326,47.141,0.08,5.314203830915354,DEMMIN,Demmin,0,0.4785442646366667,0,0,23.017902813299234
129.0,33.0,Stettin,4.0,22.799097065462753,94.69252435160193,98.72755635763008,13.6587077769,53.7874102354,0.039,2.642857142857143,8.474,45.467,0.096,5.360728042114269,ANKLAM,Anklam,0,0.23765898390590276,0,0,23.017902813299234
130.0,33.0,Stettin,4.0,23.119615921549933,97.04774324422227,99.54208418753473,14.2197882473,53.9399515302,0.038,2.533333333333333,8.376,47.659,0.283,5.3151211486712775,USEDOM-WOLLIN,Usedom-Wollin,0,0.6529222901690943,0,0,23.017902813299234
131.0,33.0,Stettin,4.0,34.464300767090954,95.63579111236909,99.60198634850373,14.1129631144,53.6333605968,0.04,3.117647058823529,8.442,43.526,0.316,5.399443367568699,UCKERMUNDE,Ueckermuende,0,0.6593536585686322,0,0,23.017902813299234
132.0,33.0,Stettin,4.0,34.142613074363815,96.60953723084576,99.2968511158667,14.3621997666,53.3945825544,0.041,2.521739130434783,8.469,43.153,0.116,5.291500948727802,RANDOW,Randow,0,1.0016299385743332,0,0,23.017902813299234
134.0,33.0,Stettin,4.0,43.57715611189985,92.76066967934845,99.04082543117768,14.5557928836,53.4234033109,0.043,4.0,8.685,44.532,0.003,5.324866822561266,STETTIN,Stettin Stadt,0,1.1457627729045097,0,0,23.017902813299234
136.0,33.0,Stettin,4.0,19.910371318822023,98.01785602274866,99.76791412822745,14.6001952167,53.1838826383,0.046,1.631578947368421,8.499,43.933,0.106,5.200309105989525,GREIFENHAGEN,Greifenhagen,0,1.318975424473931,0,0,23.017902813299234
137.0,33.0,Stettin,4.0,14.26499233287745,95.03153676252931,99.24331162442019,15.0261406766,53.1684594259,0.046,1.263157894736842,8.611,45.439,0.182,5.2589162263907925,PYRITZ,Pyritz,0,1.6804867045245844,0,0,23.017902813299234
139.0,33.0,Stettin,4.0,35.00879617994471,93.0020688904214,98.80307330638458,15.0263553329,53.3347760694,0.042,1.527507797199672,8.715,46.828,0.016,5.339846392912269,STARGARD,Stargard Stadt,0,1.6040701355734073,0,0,23.017902813299234
141.0,33.0,Stettin,4.0,12.51565616737023,97.04691191360108,98.80307330638458,15.3612819262,53.3886282482,0.053,2.217391304347826,8.467,50.681,0.208,5.4152326676022575,SAATZIG,Saatzig,0,1.8949559192470387,0,0,23.017902813299234
142.0,33.0,Stettin,4.0,15.729319904945116,97.90964636178485,99.85789264262841,15.0122318183,53.5776616943,0.046,1.52,8.441,49.594,0.143,5.448347445983961,NAUGARD,Naugard,0,1.5046739992521287,0,0,23.017902813299234
143.0,33.0,Stettin,4.0,14.683531891944893,94.86048203515524,99.84465105331294,14.8291201259,53.8206177197,0.04,2.375,8.465,48.742,0.285,5.4380560715466135,KAMMIN,Kammin,0,1.2725726243200646,0,0,23.017902813299234
144.0,33.0,Stettin,4.0,15.454019106436359,94.55676516329704,99.6611797348131,15.2198076738,54.0000663503,0.041,1.615384615384615,8.706,53.489,0.603,5.415023538894153,GREIFENBERG,Greifenberg,0,1.6493985523125838,0,0,23.017902813299234
145.0,33.0,Stettin,4.0,17.789186134137154,96.61020634471961,99.76197891177648,15.4788685435,53.6918746428,0.053,1.454545454545455,8.472,54.997,0.466,5.551966074610604,REGENWALDE,Regenwalde,0,1.9344559275137445,0,0,23.017902813299234
146.0,18.0,Koeslin,4.0,15.300276570525483,97.25872544863643,99.85754985754986,15.7626734002,53.7627214288,0.058,1.666666666666667,8.268,58.202,0.665,5.585894069855049,SCHIVELBEIN,Schivelbein,0,2.205930901490521,0,0,23.017902813299234
147.0,18.0,Koeslin,4.0,19.307701521140256,97.07296380090497,99.77414047904526,15.978370413,53.4515408675,0.062,1.782608695652174,8.213,54.25,0.617,5.526656924096235,DRAMBURG,Dramburg,0,2.4714172830661245,0,0,23.017902813299234
148.0,18.0,Koeslin,4.0,14.524553016276565,97.84572619874913,99.87122376841303,16.5310507799,53.6688958637,0.065,2.325581395348837,7.855,53.756,0.683,5.660517624166521,NEUSTETTIN,Neustettin,0,2.232095387069059,0,0,23.017902813299234
149.0,18.0,Koeslin,4.0,14.47317802949348,97.87440211116609,99.72397392615241,16.0664104629,53.8891782536,0.055,2.208333333333333,8.081,58.582,0.908,5.589053858693201,BELGARD,Belgard,0,2.4988117089128883,0,0,23.017902813299234
150.0,18.0,Koeslin,4.0,19.62552239297114,96.54258655293528,99.29671165177723,15.6348632,54.0381115476,0.044,2.055555555555555,8.681,58.456,0.792,5.467684446727854,KOLBERG-KORLIN,Kolberg-Koerlin,0,2.0646533249090666,0,0,23.017902813299234
151.0,18.0,Koeslin,4.0,20.454815107771406,97.46253240045995,99.57475656354,16.1230177337,54.1713775938,0.043,2.333333333333333,8.086,58.589,1.126,5.501594400607861,KOSLIN,Koeslin,0,2.542905908594554,0,0,23.017902813299234
152.0,18.0,Koeslin,4.0,14.301941346551011,97.23759541984734,99.8995983935743,16.5356482653,53.9815474868,0.063,2.461538461538462,7.649,56.495,1.029,5.627914311049745,BUBLITZ,Bublitz,0,2.1545181374450038,0,0,23.017902813299234
153.0,18.0,Koeslin,4.0,14.435821532389259,98.3996120271581,99.74182444061962,16.6028943472,54.308826457,0.047,2.3,7.798,54.204,1.389,5.533174878395145,SCHLAWE,Schlawe,0,2.057763014572774,0,0,23.017902813299234
154.0,18.0,Koeslin,4.0,15.656934306569342,98.10409337130731,99.76024863104928,17.0057970059,54.1294287827,0.066,1.458333333333333,7.427,53.209,1.158,5.654207340088612,RUMMELSBURG,Rummelsburg,0,1.6677649773436232,0,0,23.017902813299234
156.0,18.0,Koeslin,4.0,46.32933606317637,93.97547538652924,99.78382735499946,17.0192474174,54.4657469797,0.046,1.5,7.8,51.931,1.226,5.560018523276191,STOLP,Stolp Stadt,0,1.646152576862475,0,0,23.017902813299234
157.0,18.0,Koeslin,4.0,11.321548821548822,97.72507696865861,99.60695790731643,17.2708226761,54.4801539887,0.05,2.55,7.566,51.902,1.079,5.602320962077597,STOLP,Stolp Land,0,1.3968611899279015,0,0,23.017902813299234
158.0,18.0,Koeslin,4.0,20.93662628145387,88.36351251631946,94.84408298177706,17.793772309,54.6220470206,0.053,1.259259259259259,7.488,53.761,0.807,5.59638301651438,LAUENBURG,Lauenburg Pommern,0,0.9119859161182592,0,0,23.017902813299234
159.0,18.0,Koeslin,4.0,14.404501931799093,72.61198536464069,85.86526267245686,17.4782241624,54.1528337321,0.071,1.416666666666667,7.152,52.474,0.866,5.721718884566221,BUTOW,Buetow,0,1.196662070553183,0,0,23.017902813299234
160.0,34.0,Stralsund,4.0,19.14841651062444,96.65275441765817,99.0123189971904,13.3893402997,54.4310043524,0.057,2.117647058823529,8.16,49.502,0.286,4.9426855468214645,RUGEN,Ruegen,0,0.4600766914633351,0,0,23.017902813299234
162.0,34.0,Stralsund,4.0,34.02148589179394,95.66905966811817,98.91234393100785,13.0676699438,54.2955149696,0.04,2.986338039667447,8.377,56.944,0.058,5.049056240274896,STRALSUND,Stralsund Stadt,0,0.5791317775453911,0,0,23.017902813299234
164.0,34.0,Stralsund,4.0,17.46031746031746,95.558083860722,98.39583732975254,12.7585381858,54.2841304588,0.039,3.117647058823529,8.342,53.964,0.008,5.07699663291059,FRANZBURG,Franzburg,0,0.6482103240441717,0,0,23.017902813299234
165.0,34.0,Stralsund,4.0,22.804096506659967,94.29202292586677,98.34411384217336,13.5704285165,54.0080650899,0.041,2.35,8.257,48.462,0.127,5.235806683879197,GREIFSWALD,Greifswald,1,0.0,0,0,23.017902813299234
168.0,34.0,Stralsund,4.0,17.01752452331092,96.00043297072035,98.62059238363892,13.0608415077,54.0829182298,0.039,3.055555555555555,8.244,52.882,0.136,5.190040476381683,GRIMMEN,Grimmen,0,0.5150552514931003,0,0,23.017902813299234
169.0,28.0,Posen,5.0,15.716647278515888,14.785094538341943,16.21484386019352,17.6500999812,52.2732078844,0.055,2.333333333333333,8.732,42.371,0.145,5.1384453447824265,WRESCHEN,Wreschen,0,1.3138851167282564,0,0,28.322741088698535
170.0,28.0,Posen,5.0,12.060025924818028,14.206020222368574,16.994674693216023,17.5024384974,52.0091674436,0.059,2.384615384615385,8.541,42.611,0.12,4.947985603568779,JAROTSCHIN,Jarotschin,0,1.0114184709191731,0,0,28.322741088698535
171.0,28.0,Posen,5.0,10.458466608510227,10.773548072230357,12.211109609406677,17.2964970628,52.2712392389,0.054,1.5625,8.54,42.253,0.123,5.060111152939118,SCHRODA,Schroda,0,1.1862808690407236,0,0,28.322741088698535
172.0,28.0,Posen,5.0,12.823509767907831,14.980081067446028,18.45750655185324,17.033953969,52.1361879846,0.052,2.210526315789474,8.469,42.016,0.091,4.9145174411091315,SCHRIMM,Schrimm,0,1.0206032977709771,0,0,28.322741088698535
174.0,28.0,Posen,5.0,40.21311058883313,31.56275727387023,44.46010954175318,16.9142506636,52.4048327722,0.051,1.377982839274605,8.855,42.552,0.103,5.084101211877754,POSEN,Posen Stadt,0,1.2942973056083187,1,0,28.322741088698535
176.0,28.0,Posen,5.0,19.110391916959387,25.66013151733545,27.92866450343647,17.0548095108,52.4576000979,0.054,2.153846153846154,8.408,42.359,0.025,5.136071628607779,POSEN OST,Posen Ost,0,1.3422569672057179,0,0,28.322741088698535
177.0,28.0,Posen,5.0,17.45912422476978,15.377124440631592,12.780016999808067,16.7185896648,52.3763357598,0.053,1.642857142857143,8.329,42.558,0.228,5.042895405669657,POSEN WEST,Posen West,0,1.2982981931714561,0,0,28.322741088698535
178.0,28.0,Posen,5.0,14.832105533664553,34.03722261989979,38.971639656816016,16.8507578477,52.6962203791,0.052,1.368421052631579,8.33,43.062,0.041,5.255461967239762,OBORNIK,Obornik,0,1.590597629416463,0,0,28.322741088698535
179.0,28.0,Posen,5.0,15.752665571139222,21.978580830441548,26.668542673641,16.400715794,52.5997149825,0.052,2.666666666666667,8.395,44.289,0.107,5.173108599731279,SAMTER,Samter,0,1.6114799403408087,0,0,28.322741088698535
180.0,28.0,Posen,5.0,18.059847742519032,40.433412953923906,48.57536431523236,16.0263343397,52.6156560068,0.051,1.785714285714286,8.602,45.185,0.021,5.113840502494551,BIRNBAUM,Birnbaum,0,1.8040933280157092,0,0,28.322741088698535
181.0,28.0,Posen,5.0,16.763915902565525,40.22664199814986,94.73160133973025,15.5640083766,52.5909902883,0.049,1.692307692307692,8.785,44.946,0.004,5.023568334471233,SCHWERIN,Schwerin Warthe,0,2.0789116528784186,0,0,28.322741088698535
182.0,28.0,Posen,5.0,16.644608797197353,49.40532022661614,79.84625265946771,15.7734773822,52.3832276587,0.051,3.181818181818182,8.664,45.267,0.238,4.910294319653599,MESERITZ,Meseritz,0,1.7838922075882473,0,0,28.322741088698535
183.0,28.0,Posen,5.0,11.24907711926975,39.64773124927097,49.02829250655338,16.1866200809,52.3831528339,0.055,3.0,8.404,44.972,0.252,5.004547059677231,NEUTOMISCHEL,Neutomischel,0,1.5217295858881044,0,0,28.322741088698535
184.0,28.0,Posen,5.0,17.28936199819105,13.69953128854535,18.378849506101105,16.4414794477,52.2948367529,0.052,2.0,8.361,43.669,0.408,4.962130046884626,GRATZ,Graetz,0,1.3173226501939104,0,0,28.322741088698535
185.0,28.0,Posen,5.0,13.425393172228613,36.04404309252218,51.267308143628256,16.0689791661,52.100874729,0.049,2.833333333333333,8.608,44.659,0.249,4.778753093576351,BOMST,Bomst,0,1.37538481623961,0,0,28.322741088698535
186.0,28.0,Posen,5.0,17.501697216564835,36.1347444144705,72.50231432030193,16.3100136509,51.8478928991,0.056,3.0,8.458,44.457,0.18,4.528310920386499,FRAUSTADT,Fraustadt,0,1.025988733060829,0,0,28.322741088698535
