id_inequality,d_Hauptberuf,high,medium,low,unskilled,Industriearbeiter,Anteil_Industriearbeiter,per_high,per_medium,per_low,per_unskilled
53.0,15480.0,151.44652959105426,4286.227748192501,3134.1305528378084,7908.195169378636,4466.0,0.28850129198966407,0.009783367544641748,0.27688809742845616,0.20246321400761036,0.5108653210192917
54.0,20684.0,163.74883461644504,4937.170255213677,3231.367900683069,12351.713009486808,3933.0,0.19014697350609167,0.007916690901974716,0.2386951390066562,0.1562254834985046,0.5971626865928644
55.0,20913.0,95.1687685105865,4374.062655992675,2450.9856214787615,13992.782954017974,2421.0,0.11576531344140009,0.004550699015472983,0.20915519801045643,0.11719914031840298,0.6690949626556675
56.0,28209.0,87.28894848275503,5177.907049386944,2837.966711599308,20105.83729053099,2055.0,0.07284909071572902,0.0030943652197084276,0.18355514372671644,0.10060500945085994,0.7127454816027151
57.0,20007.0,184.06965374240073,5246.801337707608,3601.147476304874,10974.981532245118,4894.0,0.24461438496526217,0.009200262595211712,0.2622482799873848,0.1799943757837194,0.5485570816336841
58.0,10159.0,38.87325301868715,1901.1948750225804,1663.885956388725,6555.045915570006,883.0,0.08691800374052565,0.0038264842030403734,0.1871438995002048,0.16378442330827098,0.6452451929884837
59.0,14381.0,73.4074628114781,3277.1842743785933,1847.5473216748178,9182.860941135112,2633.0,0.18308879771921285,0.005104475544918858,0.2278829201292395,0.12847140822438063,0.6385411961014611
60.0,28324.0,245.71514595899907,5919.236977618495,5462.434619501202,16696.613256921304,5520.0,0.19488772772207316,0.008675156967907043,0.20898308775661967,0.1928553389175682,0.5894864163579051
61.0,23125.0,228.28199463019357,5146.684716573384,5764.336126856804,11985.697161939619,4237.0,0.18322162162162162,0.009871653821846208,0.22255933909506526,0.24926858926948342,0.5183004178136051
62.0,21711.0,111.85126625756317,4610.113191891442,2599.3648758248046,14389.670666026192,2990.0,0.13771820736032425,0.005151824709021379,0.21233997475433844,0.11972570935584748,0.6627824911807928
63.0,23686.0,142.48444271606832,5000.628712247115,3819.774375486065,14723.112469550751,3445.0,0.14544456641053788,0.006015555294945044,0.21112170532158722,0.16126717788930445,0.6215955614941633
64.0,19484.0,91.8152187595379,4243.947206477415,2693.0690695637004,12455.168505199348,2793.0,0.14334838842126874,0.004712339291702828,0.21781703995470209,0.13821951701722954,0.6392511037363656
66.0,17188.0,399.46156699399006,5041.912240193401,8492.57833816225,3254.04785465036,6013.0,0.3498370956481266,0.023240724167674545,0.2933390877468816,0.4940992749687136,0.18932091311673027
67.0,26657.0,299.25156807447854,4687.012725295126,7513.533585946203,14157.202120684191,4095.0,0.15361818659263984,0.011226003228963444,0.1758267143825309,0.2818596836082906,0.5310875987802149
68.0,20249.0,108.3311214612533,4574.254003984002,2895.9145109789633,12670.500363575782,3156.0,0.15585954861968493,0.005349949205454754,0.2259002421840092,0.1430151864773057,0.6257346221332304
70.0,15616.0,348.8366727547472,4781.340027809295,7398.094317515331,3087.7289819206276,6817.0,0.43653944672131145,0.02233841398275789,0.30618212268246,0.4737509168490862,0.19772854648569593
71.0,19729.0,111.48790854838568,3722.750823622887,3095.361398305431,12799.399869523297,2455.0,0.12443610928075421,0.005650966016948942,0.18869434961847467,0.15689398339020888,0.6487607009743676
72.0,35495.0,299.22596430652345,7122.102733730941,7362.144819071926,20711.52648289061,5578.0,0.15714889421045217,0.008430087739301971,0.2006508729040975,0.2074135742800937,0.5835054650765069
73.0,12886.0,56.79736321879589,2700.72424849254,1699.9015112904835,8428.57687699818,1567.0,0.12160484246469036,0.004407679902126019,0.20958592647000931,0.13191847829353434,0.6540879153343303
74.0,22214.0,148.17349340061403,4792.050256935435,3573.3134091849433,13700.46284047901,4251.0,0.19136580534797876,0.0066702752048534274,0.21572207873122512,0.16085862110313062,0.6167490249607909
75.0,26805.0,194.12727718368964,5560.079997832248,4756.617950387025,16294.174774597035,3719.0,0.1387427718709196,0.007242203961338916,0.20742697249887143,0.17745263758205654,0.6078781859577331
76.0,28163.0,126.55871183069094,5846.40975733159,3490.724607299153,18699.306923538566,3691.0,0.13105848098569045,0.004493793694943399,0.2075918672489291,0.12394718628339144,0.6639671527727361
77.0,26670.0,145.26301359639768,6376.474868092693,3841.069269102947,16307.192849207962,5355.0,0.20078740157480315,0.005446682174593089,0.2390879215632806,0.14402209482950684,0.6114433014326195
78.0,896355.0,12693.96567624086,373711.9490714388,291015.18222207826,218933.90303024204,543642.0,0.606503003832187,0.014161761440769404,0.41692404133567484,0.3246650961082141,0.24424910111534162
79.0,28799.0,374.46678965280483,6923.700873276399,5087.65541687874,16413.176920192058,6040.0,0.2097295044966839,0.013002770570256079,0.24041462805223787,0.17666083603176289,0.5699217653457432
80.0,24656.0,177.41664795016442,5593.621296344494,3929.180897027702,14955.78115867764,9930.0,0.40274172615184944,0.00719567845352711,0.22686653538061705,0.1593600298924279,0.606577756273428
81.0,30774.0,329.09618630286053,7063.358741459509,6294.068141861644,17087.47693037599,8508.0,0.2764671475921232,0.010693968489727059,0.229523582942078,0.20452551315596426,0.5552569354122308
83.0,43499.0,645.0807240233646,12859.537326289314,8993.70163526711,21000.68031442021,19309.0,0.4438952619600451,0.014829782846119787,0.2956283437846689,0.20675651475360607,0.4827853586156052
85.0,181651.0,3756.190767758491,64698.06046004716,45852.867066217324,67343.88170597702,103857.0,0.5717392142074638,0.020678062701325568,0.3561668279285397,0.25242287169471855,0.3707322376754162
86.0,98945.0,3555.067914432675,37544.3273528605,32836.23173695586,25009.37299575097,48613.0,0.4913133559047956,0.035929737878949666,0.3794464334009854,0.33186347705246205,0.2527603516676029
87.0,71416.0,870.2853573830112,29655.362544004845,20175.562446946213,20714.78965166593,50023.0,0.700445278368993,0.012186139763960614,0.41524815929210324,0.2825075955940715,0.2900581053498646
88.0,59065.0,2170.3658401158714,22633.714787891317,21598.699983473267,12662.219388519545,26154.0,0.44280030474900534,0.0367453794991259,0.3832001149223959,0.3656767964695381,0.21437770910894005
91.0,164658.0,4828.665821506997,52649.232068203295,47853.38640266592,59326.71570762378,83328.0,0.506067120941588,0.029325424950545964,0.31974900744697066,0.29062290567519294,0.3603026619272904
92.0,22225.0,174.23053804514845,5772.706300638144,3066.849837731409,13211.213323585298,6918.0,0.3112710911136108,0.007839394287745712,0.2597393161142022,0.13799099382368543,0.5944302957743666
93.0,42164.0,820.2546064764306,8539.930471818914,13689.954877396807,19113.860044307847,15068.0,0.35736647376909214,0.019453908701177084,0.20254080428372342,0.3246834948628405,0.453321792152259
94.0,41854.0,436.4657556306301,10193.071563208936,5820.295033802438,25404.167647357997,13160.0,0.314426339179051,0.010428292531911647,0.24353876721959516,0.13906185869456775,0.6069710815539255
95.0,27092.0,1235.0838346632872,7915.92034503247,12799.172562292286,5141.8232580119575,10710.0,0.3953196515576554,0.045588507111445714,0.29218663609303375,0.47243365429987766,0.1897912024956429
96.0,33091.0,1037.0189421762022,11251.099963742046,10564.27678170658,10238.604312375172,20838.0,0.6297180502251367,0.031338398421812644,0.3400048340558474,0.31924924546573324,0.30940752205660665
97.0,41439.0,844.8410775180205,9299.407196266005,11624.228777244212,19670.522948971764,13330.0,0.3216776466613577,0.020387583617317514,0.2244119596579552,0.2805142203538747,0.47468623637085267
98.0,22999.0,561.8009006460913,8074.547445895973,7889.800833251709,6472.850820206227,13717.0,0.5964172355319797,0.024427188166706873,0.35108254471481254,0.34304973404285877,0.28144053307562183
99.0,31020.0,280.2442186513394,9112.29509477014,5118.354221151834,16509.10646542669,13054.0,0.4208252740167634,0.009034307500043179,0.2937554833903978,0.1650017479417097,0.5322084611678494
100.0,37902.0,581.9577006757034,9443.40690019761,7355.403803969544,20521.231595157144,9222.0,0.24331169859110338,0.015354274198609663,0.24915326104684737,0.1940637381660478,0.5414287265884952
101.0,33132.0,238.48610324190162,8038.682244554035,4028.0165336792898,20826.815118524773,6731.0,0.20315706869491731,0.007198059375887409,0.24262592794138702,0.12157480784979144,0.6286012048329341
102.0,36631.0,340.7651018425268,10096.439530693797,6554.343094889543,19639.452272574134,10947.0,0.2988452403701783,0.009302642620800055,0.27562555023596946,0.1789288606614491,0.5361429464817814
103.0,41442.0,293.7780468371719,10185.069144820682,8203.101409710494,22760.05139863165,13303.0,0.321002847352927,0.0070888964537708585,0.24576683424595053,0.19794173567179418,0.5492025336284844
104.0,22699.0,118.2734587805435,5667.32867351933,3374.505539078051,13538.892328622076,4880.0,0.21498744438080972,0.005210514065841822,0.24967305491516498,0.14866318071624524,0.596453250302748
105.0,18687.0,118.52992407748346,4435.691822770563,2894.455168177681,11238.323084974272,3812.0,0.20399208005565367,0.006342908122089338,0.23736778630976416,0.15489137733064062,0.6013979282375058
106.0,24237.0,139.75018932095128,5634.362500953401,4031.4817700844906,14431.405539641159,5614.0,0.2316293270619301,0.005765985448733395,0.23246946820783929,0.166335840660333,0.5954287056830944
107.0,39322.0,307.3862205907133,10587.71544361261,6958.8315643002525,21468.066771496426,12970.0,0.32984080158689794,0.007817156314295136,0.2692567886580695,0.1769704380321513,0.5459556169954841
110.0,43535.0,347.83661394696804,11791.07510819898,7866.088834581682,23529.99944327237,13195.0,0.3030894682439417,0.007989815411668039,0.27084127961867416,0.180684250248804,0.5404846547208537
111.0,24702.0,501.58339128644326,9169.89052116982,8667.30080519546,6363.225282348277,13710.0,0.5550157881952879,0.02030537573016125,0.37122057004168973,0.3508744557200008,0.2575995985081482
112.0,20883.0,104.56589834999029,4666.906998609158,3066.909939517902,13044.617163522951,4636.0,0.2219987549681559,0.0050072258942676,0.22347876256328872,0.14686155913986984,0.6246524524025739
113.0,19745.0,128.42633941428807,4359.466209978462,3243.4150321963602,12013.69241841089,4000.0,0.2025829323879463,0.006504246108599041,0.22078836211590083,0.16426513204337098,0.6084422597321292
114.0,22504.0,184.76592281746755,5326.9673901942515,4818.340672007761,12173.92601498052,6444.0,0.2863490934944899,0.008210359172479005,0.23671202409323905,0.21411041023852476,0.5409672064957571
115.0,28716.0,187.69220096049708,5913.884899767748,6071.518990904893,16542.90390836686,7324.0,0.2550494497840925,0.006536154093902252,0.20594389538124208,0.21143331212233227,0.5760866384025234
117.0,15697.0,141.52972422838428,4402.7605124594975,5634.107974642741,5518.601788669376,11317.0,0.7209657896413327,0.009016354986837248,0.2804842015964514,0.35892896570317523,0.3515704777135361
118.0,22086.0,83.69825100497967,4239.785966827107,3760.6290653565898,14001.886716811323,5491.0,0.24861903468260438,0.0037896518611328293,0.19196712699570345,0.170272075765489,0.6339711453776746
119.0,17202.0,139.58311750774178,3777.6795167134483,3458.7385218341997,9825.99884394461,3373.0,0.19608185094756422,0.008114353999984988,0.21960699434446276,0.20106606916836411,0.5712125824871881
120.0,34784.0,183.94215396159447,7755.713056645876,7462.866965498235,19381.477823894296,11913.0,0.34248505059797607,0.005288125401379786,0.22296783166530235,0.2145488433043421,0.5571951996289759
121.0,39097.0,242.8992737724579,8669.133689576696,10263.841154072028,19921.125882578817,18158.0,0.4644346113512546,0.006212734321622065,0.2217339869958487,0.2625224736954761,0.5095308049870532
123.0,20143.0,286.2171145861448,5857.584018000815,8317.016431852137,5682.182435560902,12947.0,0.6427543067070446,0.014209259523712695,0.290799981035636,0.41289859662672573,0.2820921628139256
124.0,27276.0,88.44536914907594,4984.110527893368,4684.335092508186,17519.10901044937,6388.0,0.23419856283912596,0.003242607755868747,0.18272879190106203,0.17173834479059194,0.6422902555524773
125.0,15360.0,152.46155163866683,2973.8259768966304,6428.251392706979,5805.461078757724,12585.0,0.8193359375,0.009925882268142372,0.19360846203754103,0.41850595004602725,0.37795970564828935
126.0,40540.0,242.8394731407699,8570.594658598793,10469.905504394344,21256.660363866093,19419.0,0.4790083867784904,0.005990120205741734,0.21141082038970876,0.25826111258989504,0.5243379468146545
127.0,15907.0,86.40994445138678,2934.810240471346,5310.501721130063,7575.278093947205,9605.0,0.6038222166341862,0.0054321961684407356,0.1844980348570658,0.3338468423417403,0.4762229266327532
128.0,21076.0,172.31060554218033,5619.138565292707,3449.0648997601165,11835.485929404995,4704.0,0.22319225659517936,0.008175678759830154,0.2666131412645999,0.16364893242361533,0.5615622475519546
129.0,14668.0,122.03618508625085,4024.7224874837666,2321.276087181238,8199.965240248745,3833.0,0.26131715298609215,0.008319892629278078,0.27438795251457365,0.15825443735896086,0.5590377174971873
130.0,25738.0,294.9415816150333,7125.350945556538,6756.170277587871,11561.537195240559,6781.0,0.26346258450540055,0.011459382299130984,0.2768416716744323,0.2624978738669621,0.44920107215947463
131.0,20108.0,217.8598197025577,5062.654413423243,4846.364838951215,9981.120927922984,8115.0,0.40357071812214046,0.01083448476738401,0.251773145684466,0.24101675148951734,0.4963756180586326
132.0,39193.0,296.8928511511787,10496.697253294655,6301.470483861696,22097.93941169247,15142.0,0.38634450029341977,0.007575149928588746,0.26782071424220283,0.16078050886285042,0.563823626966358
134.0,85523.0,1453.2154317991315,35499.23085255623,26258.962038061552,22311.59167758308,43457.0,0.5081323152836079,0.016992100742480167,0.41508402245660503,0.3070397675252453,0.26088410927566946
136.0,20831.0,107.37989767747035,5046.475376109269,2768.836556418755,12908.308169794505,4643.0,0.22288896356391916,0.005154812427510458,0.2422579509437506,0.132919041640764,0.6196681949879749
137.0,21712.0,108.5420345728442,4858.034541266522,2343.48227303774,14401.941151122894,3442.0,0.15852984524686808,0.004999172557702846,0.22374882743489877,0.1079348872990853,0.6633171127083131
139.0,9659.0,201.9844590510385,3263.5989580463324,4007.560653350143,2185.855929552486,4157.0,0.4303758153017911,0.020911529045557355,0.3378816604251302,0.4149043020343869,0.22630250849492556
141.0,19516.0,70.13389885903645,4209.71894722588,2016.172656639194,13219.974497275889,2695.0,0.13809182209469154,0.003593661552522876,0.2157060333688194,0.10330870345558485,0.6773916016230728
142.0,23155.0,126.16430476929413,5611.682335210921,2821.6294764502263,14595.523883569558,4165.0,0.17987475707190673,0.005448685155227559,0.24235294041075023,0.12185832331894737,0.6303400511150749
143.0,18000.0,90.04759707396602,4029.8883572568247,2132.174607209455,11747.889438459753,2974.0,0.16522222222222221,0.005002644281887001,0.22388268651426804,0.11845414484496973,0.6526605243588752
144.0,17630.0,166.12108092703127,4091.0355709855703,2755.285859050889,10617.55748903651,3201.0,0.1815655133295519,0.009422636467783962,0.23204966369742316,0.1562839398213777,0.6022437600134152
145.0,19212.0,97.9999864186094,4549.675192659111,2304.8162384739217,12259.508582448356,3777.0,0.19659587757651467,0.005100977848147481,0.2368142407172138,0.11996753271257139,0.6381172487220672
146.0,8916.0,46.063112643734314,2176.863054545931,1169.8465503229568,5523.227282487378,1548.0,0.17362045760430686,0.005166342826798375,0.24415242872879442,0.13120755387202296,0.6194736745723842
147.0,14642.0,80.59656021862587,3677.213887120656,2140.5256132500185,8743.663939410699,3222.0,0.2200519054773938,0.005504477545323444,0.25114150301329435,0.14619079451236297,0.5971632249290192
148.0,32498.0,147.97225514064598,7473.18815624506,3951.0204773245414,20925.819111289755,5252.0,0.1616099452273986,0.004553272667260939,0.22995840224767863,0.12157734252337195,0.6439109825616885
149.0,20811.0,136.53484986402248,4948.853624340475,3094.5671528887065,12631.044372906797,3386.0,0.16270241699101437,0.006560705870165897,0.23779989545627192,0.14869862826816138,0.6069407704054008
150.0,25733.0,275.1208303151937,6582.514939116039,5278.6811366892225,13596.683093879547,5939.0,0.23079314498892473,0.010691362465130132,0.2558005261382676,0.20513275314534732,0.528375358251255
151.0,21439.0,195.88262058032305,5565.608796394805,3860.9157127040403,11816.592870320834,5168.0,0.2410560194038901,0.00913674241244102,0.2596020708239566,0.180088423560056,0.5511727632035465
152.0,8982.0,39.8990558031627,2130.755317807144,1019.301843616439,5792.043782773254,1385.0,0.1541972834558005,0.0044421126478693725,0.23722504094935914,0.11348272585353363,0.6448501205492378
153.0,33969.0,140.72438706551895,7556.519243731807,4145.1041640576495,22126.652205145023,5413.0,0.15935117312844063,0.0041427297555276564,0.2224533911428599,0.1220260874343563,0.6513777916672561
154.0,15099.0,63.404064611867696,3372.210643101789,1809.553370637443,9853.8319216489,2574.0,0.17047486588515795,0.004199222770505841,0.22333999888083908,0.11984590838051812,0.652614869968137
156.0,10948.0,173.6605230779811,4282.010718238646,3632.143101105692,2860.18565757768,6321.0,0.5773657289002557,0.015862305725062212,0.39112264507112227,0.3317631623224052,0.2612518868814103
157.0,29985.0,101.76841533840485,6459.379855571453,3074.2260271405703,20349.62570194957,3766.0,0.12559613139903286,0.003393977500030177,0.21542037203840098,0.10252546363650393,0.6786601868250649
158.0,18430.0,116.30657354395206,4594.202691170624,2588.4028715745785,11131.087863710845,4493.0,0.24378730330982096,0.006310720213996313,0.24927849653665896,0.14044508255966243,0.6039657006896824
159.0,10432.0,55.61368734686579,2519.9097090247797,1328.9307315515578,6527.5458720767965,1715.0,0.16439800613496933,0.0053310666551826865,0.24155576198473733,0.12738983239566312,0.6257233389644169
160.0,21330.0,203.4001246770893,5420.970351499592,3916.7751020898445,11788.854421733475,4689.0,0.21983122362869198,0.00953587082405482,0.25414769580401275,0.1836275247111976,0.5526889086607348
162.0,12285.0,230.79382956939614,4102.296004306475,4764.581197581331,3187.3289685427976,5250.0,0.42735042735042733,0.01878663651358536,0.33392722867777574,0.38783729732041766,0.25944883748822123
164.0,17749.0,135.74103065347998,3595.3810467584035,2606.843175940348,11411.034746647769,3493.0,0.19679981970815258,0.007647812871343736,0.20256809097742992,0.1468726787954447,0.6429114173557816
165.0,26130.0,365.77510911735266,6714.805159006693,5725.457724263118,13323.962007612836,7255.0,0.2776502104860314,0.013998282017502972,0.256976852621764,0.21911434076781927,0.5099105245929137
168.0,16484.0,91.18774270496203,3201.545919551942,1982.702522889073,11208.563814854024,3082.0,0.18696918223732104,0.005531894121873455,0.19422142195777373,0.12028042482947543,0.6799662590908775
169.0,15083.0,100.30949787522833,3321.0673336814184,2610.6752377859066,9050.947930657447,2567.0,0.1701916064443413,0.006650500422676412,0.22018612568331355,0.1730872663121333,0.6000761075818767
170.0,18069.0,89.50482561687134,3473.4571933531042,2890.848657291882,11615.189323738143,2401.0,0.13287951740550114,0.004953501888143856,0.19223295109597124,0.1599894104428514,0.6428241365730335
171.0,18970.0,77.36327731575902,3779.4357976607316,2313.93552169603,12799.265403327481,2158.0,0.11375856615709014,0.004078190686123301,0.19923225079919513,0.12197867800189931,0.6747108805127824
172.0,21307.0,98.28185572944247,4428.578381412457,3153.072678195523,13627.067084662578,3071.0,0.1441310367484864,0.004612655734239568,0.20784617174695907,0.14798294824215155,0.6395582242766499
174.0,53419.0,1097.212849858092,20209.765724573263,21063.88292407004,11048.138501498604,25318.0,0.47395121585952565,0.0205397489630673,0.37832542212645803,0.39431443726146204,0.2068203916490126
176.0,23062.0,371.4391184237218,3835.5320006200645,8715.640496530646,10139.388384425567,4819.0,0.2089584598040066,0.01610611041643057,0.16631393637239028,0.3779221445031067,0.4396578087080725
177.0,14762.0,34.86841336259514,2685.223252640958,1835.6869711122272,10206.22136288422,2787.0,0.18879555615770222,0.0023620385694753518,0.18190104678505337,0.12435218609349866,0.6913847285519726
178.0,21485.0,95.87436902277618,4549.938930550065,2982.530532565526,13856.656167861634,3463.0,0.16118222015359554,0.004462386270550438,0.21177281501280268,0.1388192009572039,0.644945597759443
179.0,23595.0,118.39878206027808,5257.600555621023,3397.9710665473467,14821.029595771353,4120.0,0.17461326552235643,0.005017960672188094,0.2228268936478501,0.1440123359418244,0.6281428097381374
